DP execution time (ns),Heuristic execution time (ns),DP solution,Heuristic solution,DP memory usage (bytes),Heuristic memory usage (bytes),Solutions are the same
149244152,435283,42331,42331,40028004,16000,Yes
149827444,438599,41903,41898,40028004,16000,No
149630943,437306,42860,42854,40028004,16000,No
149612579,430213,42280,42274,40028004,16000,No
149407190,429822,41524,41507,40028004,16000,No
148960586,446344,40932,40914,40028004,16000,No
149443890,436314,40363,40362,40028004,16000,No
149012935,433740,39767,39767,40028004,16000,Yes
149324685,441665,44570,44565,40028004,16000,No
151289619,446143,39529,39521,40028004,16000,No
153712699,432939,41235,41231,40028004,16000,No
152003598,436816,41294,41294,40028004,16000,Yes
150527568,438549,40398,40395,40028004,16000,No
149584205,429011,40106,40100,40028004,16000,No
149540533,436765,40276,40276,40028004,16000,Yes
150102996,430153,42068,42061,40028004,16000,No
151774586,433851,41154,41154,40028004,16000,Yes
150291814,435233,40127,40117,40028004,16000,No
149341867,429693,39893,39887,40028004,16000,No
149717267,431114,40852,40849,40028004,16000,No
150535033,437968,40814,40814,40028004,16000,Yes
149000702,429822,42269,42260,40028004,16000,No
149120178,435243,38941,38930,40028004,16000,No
149799623,432668,44276,44268,40028004,16000,No
150755770,427979,39716,39708,40028004,16000,No
148755960,430905,40707,40702,40028004,16000,No
150017575,425675,41411,41402,40028004,16000,No
148695235,429832,40558,40546,40028004,16000,No
148635934,437256,43387,43382,40028004,16000,No
148915151,431395,41127,41108,40028004,16000,No
149997598,436616,42310,42306,40028004,16000,No
149467245,435192,39757,39748,40028004,16000,No
148827646,432107,41606,41604,40028004,16000,No
148970336,424312,39904,39900,40028004,16000,No
149197695,431085,43205,43205,40028004,16000,Yes
148527378,424903,40230,40220,40028004,16000,No
148871880,458367,41486,41482,40028004,16000,No
150035770,427639,41999,41989,40028004,16000,No
148860940,432858,41275,41275,40028004,16000,Yes
149196183,429832,40207,40207,40028004,16000,Yes
149302584,426967,40222,40213,40028004,16000,No
149221540,431555,43226,43217,40028004,16000,No
149045617,437306,40322,40318,40028004,16000,No
149144706,436455,40703,40699,40028004,16000,No
149684075,430875,42238,42213,40028004,16000,No
149043895,431195,40404,40404,40028004,16000,Yes
149548529,431646,42826,42814,40028004,16000,No
148546315,425424,40487,40478,40028004,16000,No
148825131,431255,41861,41840,40028004,16000,No
148309997,429982,43801,43801,40028004,16000,Yes
151432500,429853,41898,41898,40028004,16000,Yes
148878963,433590,40491,40488,40028004,16000,No
149419225,439450,40870,40864,40028004,16000,No
149171297,434922,42680,42676,40028004,16000,No
148624092,435263,42938,42924,40028004,16000,No
148657224,437838,41457,41454,40028004,16000,No
148871931,429542,41694,41679,40028004,16000,No
149190533,434822,42990,42985,40028004,16000,No
148685058,428470,41472,41471,40028004,16000,No
149494337,427438,43278,43273,40028004,16000,No
148584296,433520,42663,42663,40028004,16000,Yes
148600577,428230,41139,41135,40028004,16000,No
149262780,429973,42241,42228,40028004,16000,No
149705476,427699,39067,39064,40028004,16000,No
149869346,432458,44750,44738,40028004,16000,No
150026373,427288,40323,40315,40028004,16000,No
149943095,442416,41433,41430,40028004,16000,No
148722007,428721,41739,41738,40028004,16000,No
148313235,430534,40126,40126,40028004,16000,Yes
149501381,452044,41177,41166,40028004,16000,No
150949018,434301,41211,41205,40028004,16000,No
148688964,431986,39736,39728,40028004,16000,No
148434875,431656,40730,40730,40028004,16000,Yes
149358361,436545,43081,43081,40028004,16000,Yes
148675970,437567,40823,40820,40028004,16000,No
149473838,429511,41287,41281,40028004,16000,No
150677825,433700,37907,37907,40028004,16000,Yes
161478371,444450,43963,43962,40028004,16000,No
149853126,431055,40648,40642,40028004,16000,No
149333203,438369,42654,42645,40028004,16000,No
150644902,427669,40772,40772,40028004,16000,Yes
149414677,423631,39939,39939,40028004,16000,Yes
151515979,437938,39714,39702,40028004,16000,No
152322805,426546,42227,42215,40028004,16000,No
150183481,434852,42076,42069,40028004,16000,No
149785879,428439,42162,42152,40028004,16000,No
150699686,433379,43433,43433,40028004,16000,Yes
151112587,433970,39989,39979,40028004,16000,No
149549733,426877,43850,43841,40028004,16000,No
150704716,432017,37866,37866,40028004,16000,Yes
150879677,437708,42273,42273,40028004,16000,Yes
151291595,444491,41505,41496,40028004,16000,No
150338474,427749,42838,42838,40028004,16000,Yes
150198570,426937,40377,40366,40028004,16000,No
149376545,430463,42707,42698,40028004,16000,No
149853466,427328,40214,40205,40028004,16000,No
149901838,443188,42070,42054,40028004,16000,No
149365485,435974,43418,43401,40028004,16000,No
149119129,433840,41933,41933,40028004,16000,Yes
150455635,432287,42264,42246,40028004,16000,No
149137383,430944,43153,43148,40028004,16000,No
149397976,431826,42262,42258,40028004,16000,No
148964025,443488,40427,40420,40028004,16000,No
149996778,439471,39850,39842,40028004,16000,No
149266448,435503,40539,40536,40028004,16000,No
148934520,430394,40197,40196,40028004,16000,No
149415118,426827,41707,41701,40028004,16000,No
149087169,434081,39715,39701,40028004,16000,No
150341400,432758,39677,39674,40028004,16000,No
149443412,436265,38645,38637,40028004,16000,No
149976130,435403,42308,42298,40028004,16000,No
149275615,443869,40288,40279,40028004,16000,No
149479952,437958,41737,41730,40028004,16000,No
149699778,433509,39038,39031,40028004,16000,No
149241180,439992,39987,39974,40028004,16000,No
149294982,436015,39955,39951,40028004,16000,No
151132295,446173,42799,42788,40028004,16000,No
151273071,430243,42000,41995,40028004,16000,No
151637239,435072,40910,40901,40028004,16000,No
151276918,430474,40453,40449,40028004,16000,No
149977442,436615,41374,41368,40028004,16000,No
149942976,440492,41306,41302,40028004,16000,No
149213398,439291,41492,41483,40028004,16000,No
150656185,429492,42126,42126,40028004,16000,Yes
149129119,432077,39927,39927,40028004,16000,Yes
149114902,437817,43938,43938,40028004,16000,Yes
150076169,427378,38352,38350,40028004,16000,No
149689718,432468,39654,39647,40028004,16000,No
149675632,426075,41352,41340,40028004,16000,No
149699097,429311,42650,42649,40028004,16000,No
149973134,430043,42362,42362,40028004,16000,Yes
149182540,443178,42894,42890,40028004,16000,No
149386906,433800,43232,43232,40028004,16000,Yes
149642880,433539,42747,42740,40028004,16000,No
163589533,434872,41438,41434,40028004,16000,No
150147063,433108,41451,41451,40028004,16000,Yes
150491064,441424,43876,43865,40028004,16000,No
149808252,436856,39730,39727,40028004,16000,No
149187649,432889,41732,41732,40028004,16000,Yes
149916778,430353,42345,42343,40028004,16000,No
149257632,425845,39181,39174,40028004,16000,No
149086538,437548,42216,42212,40028004,16000,No
149363873,432487,41819,41813,40028004,16000,No
150502135,438909,39758,39757,40028004,16000,No
149711731,442246,40968,40964,40028004,16000,No
149219400,438610,40681,40670,40028004,16000,No
149509849,439641,43779,43775,40028004,16000,No
149412425,432748,39522,39509,40028004,16000,No
150284383,428320,40226,40224,40028004,16000,No
150289502,428560,40989,40988,40028004,16000,No
149863108,436024,44155,44144,40028004,16000,No
149296295,435703,39192,39190,40028004,16000,No
149504919,430825,42162,42158,40028004,16000,No
150043007,433841,43345,43340,40028004,16000,No
149274975,429692,42119,42113,40028004,16000,No
149394701,430714,42799,42795,40028004,16000,No
149881512,429572,41327,41319,40028004,16000,No
149211295,451534,39856,39846,40028004,16000,No
148721990,432548,42879,42879,40028004,16000,Yes
149315241,432677,40496,40493,40028004,16000,No
149224940,428009,41767,41765,40028004,16000,No
149070359,435252,40416,40412,40028004,16000,No
149131615,425304,40788,40774,40028004,16000,No
151744423,428439,42356,42353,40028004,16000,No
149510792,436435,40897,40897,40028004,16000,Yes
149724596,440372,40671,40671,40028004,16000,Yes
149907250,435864,40411,40405,40028004,16000,No
150272391,434010,42643,42637,40028004,16000,No
150396345,435423,42325,42322,40028004,16000,No
150227776,437166,41602,41586,40028004,16000,No
149405202,434341,44816,44811,40028004,16000,No
149588328,436184,41012,41009,40028004,16000,No
149893254,435463,40659,40659,40028004,16000,Yes
149668410,434531,41162,41145,40028004,16000,No
149145821,437487,41786,41782,40028004,16000,No
149393159,434791,42325,42316,40028004,16000,No
150176881,426757,41970,41965,40028004,16000,No
149401284,430002,41244,41238,40028004,16000,No
149705921,435072,41509,41509,40028004,16000,Yes
149496314,434411,43292,43283,40028004,16000,No
149967315,430083,40374,40372,40028004,16000,No
150241563,435583,41029,41019,40028004,16000,No
150096188,436776,38605,38602,40028004,16000,No
155133921,449540,43454,43444,40028004,16000,No
151988605,444590,43194,43187,40028004,16000,No
151048368,435894,43635,43628,40028004,16000,No
150750405,442447,43861,43849,40028004,16000,No
149955552,431406,40416,40414,40028004,16000,No
151462811,431866,43259,43259,40028004,16000,Yes
150895720,436795,43444,43430,40028004,16000,No
149808144,436335,41359,41353,40028004,16000,No
149921638,434140,43543,43527,40028004,16000,No
149827571,432718,44235,44228,40028004,16000,No
150616362,436705,40693,40691,40028004,16000,No
149114092,449279,43367,43363,40028004,16000,No
149545247,433589,38394,38388,40028004,16000,No
149502787,433820,43130,43130,40028004,16000,Yes
149494511,441635,42079,42075,40028004,16000,No
149156984,430854,43388,43381,40028004,16000,No
149547682,432357,39919,39919,40028004,16000,Yes
149081832,422559,43663,43653,40028004,16000,No
149009485,438849,41495,41478,40028004,16000,No
149360768,437206,40854,40849,40028004,16000,No
150316926,430674,40636,40627,40028004,16000,No
149644436,431425,39265,39265,40028004,16000,Yes
150165329,425123,42459,42454,40028004,16000,No
149621342,427278,41251,41244,40028004,16000,No
148931346,438809,41465,41453,40028004,16000,No
149519439,430875,40882,40863,40028004,16000,No
150096490,428931,43882,43874,40028004,16000,No
149223399,428340,44071,44062,40028004,16000,No
148986361,442085,39994,39991,40028004,16000,No
150125905,434191,39333,39330,40028004,16000,No
149075180,433589,41780,41776,40028004,16000,No
149598177,428750,42954,42952,40028004,16000,No
149604329,431446,41043,41039,40028004,16000,No
149788238,422459,38729,38729,40028004,16000,Yes
151195237,439591,42815,42812,40028004,16000,No
148893336,432638,42685,42683,40028004,16000,No
149335401,426777,42517,42512,40028004,16000,No
149020927,429973,42017,42017,40028004,16000,Yes
149522956,432998,40512,40508,40028004,16000,No
149316737,427328,44432,44426,40028004,16000,No
149433247,429632,40804,40803,40028004,16000,No
149188935,438879,43814,43804,40028004,16000,No
149274837,437406,43216,43214,40028004,16000,No
148995108,427458,42268,42267,40028004,16000,No
149377161,441665,40805,40797,40028004,16000,No
149738343,438439,39587,39587,40028004,16000,Yes
150086572,437848,40643,40625,40028004,16000,No
149843302,435974,40579,40575,40028004,16000,No
150252154,442135,42314,42311,40028004,16000,No
150155592,442165,41828,41812,40028004,16000,No
149311456,426116,41946,41938,40028004,16000,No
148702344,432377,40610,40610,40028004,16000,Yes
149901833,424182,41691,41684,40028004,16000,No
149545348,435383,42822,42817,40028004,16000,No
149911951,433689,42741,42726,40028004,16000,No
149294224,429201,41257,41257,40028004,16000,Yes
149527084,436926,42202,42199,40028004,16000,No
150237648,428631,39812,39811,40028004,16000,No
149818705,429552,42032,42029,40028004,16000,No
149864453,433389,40830,40821,40028004,16000,No
150268395,439341,40762,40756,40028004,16000,No
150190498,432006,41773,41773,40028004,16000,Yes
150065252,437226,43335,43335,40028004,16000,Yes
149742611,431455,40468,40462,40028004,16000,No
149580806,426587,43519,43514,40028004,16000,No
149032870,435383,41663,41663,40028004,16000,Yes
150357073,434661,40663,40663,40028004,16000,Yes
149568683,432677,41227,41226,40028004,16000,No
149269217,430794,41975,41968,40028004,16000,No
149372382,434501,40541,40533,40028004,16000,No
149037158,456533,42667,42647,40028004,16000,No
149134172,428209,43190,43185,40028004,16000,No
149300486,438499,42310,42302,40028004,16000,No
149848573,432267,43101,43082,40028004,16000,No
149015448,441455,41040,41038,40028004,16000,No
149520903,445533,39761,39760,40028004,16000,No
149290447,435343,42007,42000,40028004,16000,No
150161584,424702,40106,40096,40028004,16000,No
149090600,433660,41246,41245,40028004,16000,No
150759604,428159,43295,43292,40028004,16000,No
149750377,435203,42275,42270,40028004,16000,No
149481359,434311,43474,43474,40028004,16000,Yes
151940928,432187,42478,42465,40028004,16000,No
151152367,431586,39953,39953,40028004,16000,Yes
150517688,436846,41461,41461,40028004,16000,Yes
149624589,443088,40190,40181,40028004,16000,No
149940627,425154,42316,42312,40028004,16000,No
149307160,429462,41176,41176,40028004,16000,Yes
149409353,428760,42061,42051,40028004,16000,No
150767870,433399,39953,39944,40028004,16000,No
149009987,433539,41515,41511,40028004,16000,No
149083597,431957,42097,42093,40028004,16000,No
150947400,427729,40999,40988,40028004,16000,No
151831341,632636,42996,42992,40028004,16000,No
150118162,440072,40873,40868,40028004,16000,No
149590546,433690,42911,42906,40028004,16000,No
149463204,431446,41470,41469,40028004,16000,No
149389155,426266,42263,42256,40028004,16000,No
149195418,423600,41108,41108,40028004,16000,Yes
149836199,429863,45193,45188,40028004,16000,No
149404654,433469,41190,41174,40028004,16000,No
162555944,433139,41841,41826,40028004,16000,No
151003226,431756,42001,41994,40028004,16000,No
150590486,429622,42291,42275,40028004,16000,No
150324232,434171,39485,39471,40028004,16000,No
149465299,438620,43949,43938,40028004,16000,No
149799130,425585,43929,43918,40028004,16000,No
150155303,434441,40401,40401,40028004,16000,Yes
150603881,430624,39565,39551,40028004,16000,No
149850096,428299,40833,40831,40028004,16000,No
149574636,426617,42215,42208,40028004,16000,No
149895511,455281,42881,42872,40028004,16000,No
149309494,440633,43528,43518,40028004,16000,No
149926231,435654,41871,41870,40028004,16000,No
150135005,434661,42173,42173,40028004,16000,Yes
149451854,442316,42054,42044,40028004,16000,No
149462343,438258,43421,43419,40028004,16000,No
148892546,431245,39272,39272,40028004,16000,Yes
148783320,432558,40615,40609,40028004,16000,No
149902545,427819,42027,42011,40028004,16000,No
149599152,426195,40028,40025,40028004,16000,No
150681648,432106,40506,40506,40028004,16000,Yes
149691136,441245,40984,40970,40028004,16000,No
149791066,428580,42017,42012,40028004,16000,No
148780394,428189,41856,41856,40028004,16000,Yes
148985583,430073,42609,42593,40028004,16000,No
149846850,431766,42342,42341,40028004,16000,No
149417579,431645,42241,42235,40028004,16000,No
149061016,441925,41922,41922,40028004,16000,Yes
149444109,436406,39227,39216,40028004,16000,No
149454859,428050,40686,40676,40028004,16000,No
149244983,435433,43528,43524,40028004,16000,No
149729319,436796,42228,42220,40028004,16000,No
149978530,431446,40166,40164,40028004,16000,No
149392252,431786,42399,42390,40028004,16000,No
149973380,430754,43419,43408,40028004,16000,No
149538067,434682,40181,40175,40028004,16000,No
148952781,425234,43999,43991,40028004,16000,No
148936460,430905,42828,42823,40028004,16000,No
149945538,439120,41148,41148,40028004,16000,Yes
150697920,433058,42149,42142,40028004,16000,No
149303494,433039,43524,43520,40028004,16000,No
149401749,431656,41875,41864,40028004,16000,No
149118774,438749,40978,40968,40028004,16000,No
149492662,438920,40984,40975,40028004,16000,No
148746361,441084,43312,43308,40028004,16000,No
150726925,431446,41298,41294,40028004,16000,No
149419413,427759,41083,41081,40028004,16000,No
149068169,438239,43875,43863,40028004,16000,No
149600045,435674,43993,43985,40028004,16000,No
149056758,432067,40806,40801,40028004,16000,No
149542556,431655,41422,41422,40028004,16000,Yes
149718558,436576,39767,39748,40028004,16000,No
150888651,429222,41493,41486,40028004,16000,No
149308244,437367,40395,40391,40028004,16000,No
148786406,436445,43354,43348,40028004,16000,No
149443289,439160,41235,41220,40028004,16000,No
148933505,441424,41577,41576,40028004,16000,No
148897036,433079,41998,41997,40028004,16000,No
149482403,428811,40063,40059,40028004,16000,No
149453878,428229,42447,42437,40028004,16000,No
149049896,444640,43387,43387,40028004,16000,Yes
149159773,428981,41144,41129,40028004,16000,No
149182255,433429,41549,41545,40028004,16000,No
148978019,433118,42082,42079,40028004,16000,No
148708640,436816,41048,41043,40028004,16000,No
150641574,424813,42599,42598,40028004,16000,No
149412822,437847,41046,41039,40028004,16000,No
149118545,433279,41181,41174,40028004,16000,No
149428010,439862,40546,40537,40028004,16000,No
149068500,432627,40585,40570,40028004,16000,No
149499124,429933,39675,39668,40028004,16000,No
149635583,427488,40572,40565,40028004,16000,No
150105561,427368,42427,42416,40028004,16000,No
152555242,433940,42727,42727,40028004,16000,Yes
151570451,433039,41124,41118,40028004,16000,No
150446625,432507,41470,41470,40028004,16000,Yes
149784263,432658,42327,42327,40028004,16000,Yes
150134876,439261,40684,40670,40028004,16000,No
149658867,435494,42344,42341,40028004,16000,No
149708381,435644,42621,42619,40028004,16000,No
149198757,448398,42947,42942,40028004,16000,No
149180162,430193,40767,40763,40028004,16000,No
149419674,436506,41914,41897,40028004,16000,No
150711216,429312,42456,42435,40028004,16000,No
151501981,427498,40166,40161,40028004,16000,No
149725022,437096,40555,40542,40028004,16000,No
150208416,431115,43592,43583,40028004,16000,No
149962701,438198,43358,43353,40028004,16000,No
149673926,428770,42586,42582,40028004,16000,No
149747554,437047,40818,40812,40028004,16000,No
149598503,423290,41589,41585,40028004,16000,No
149405909,433119,40049,40040,40028004,16000,No
149745671,437878,43011,42995,40028004,16000,No
149194720,431966,40330,40326,40028004,16000,No
149569479,429402,41723,41715,40028004,16000,No
149581180,434371,41665,41662,40028004,16000,No
149406530,426205,40311,40307,40028004,16000,No
150420957,428109,41898,41890,40028004,16000,No
150093369,434461,39779,39767,40028004,16000,No
151678165,428731,41436,41436,40028004,16000,Yes
150398035,428110,42283,42277,40028004,16000,No
149489507,431286,41766,41749,40028004,16000,No
149946351,436034,40044,40044,40028004,16000,Yes
149688062,438108,42800,42784,40028004,16000,No
149451817,438609,42407,42407,40028004,16000,Yes
149397774,440502,42710,42707,40028004,16000,No
149302403,440974,44107,44098,40028004,16000,No
149028566,436215,40034,40022,40028004,16000,No
149255826,428820,40517,40512,40028004,16000,No
150310059,435323,42504,42501,40028004,16000,No
149213146,434712,40100,40093,40028004,16000,No
148982770,434582,42154,42141,40028004,16000,No
149487764,428330,39446,39441,40028004,16000,No
149348401,436986,40625,40621,40028004,16000,No
149442860,435503,41097,41090,40028004,16000,No
149869265,431675,41145,41138,40028004,16000,No
149531177,432588,42029,42021,40028004,16000,No
148928327,435553,43810,43801,40028004,16000,No
149633280,429031,41840,41836,40028004,16000,No
149502863,428240,40973,40970,40028004,16000,No
149177879,438559,41919,41911,40028004,16000,No
149292245,434291,39652,39645,40028004,16000,No
150178941,441575,41932,41929,40028004,16000,No
148995754,445833,41592,41588,40028004,16000,No
148657305,432467,42819,42812,40028004,16000,No
149558879,433500,42890,42882,40028004,16000,No
149313124,435534,40604,40600,40028004,16000,No
148834961,441014,42253,42250,40028004,16000,No
148932344,433048,41188,41178,40028004,16000,No
149051400,437146,42756,42748,40028004,16000,No
149188048,438008,41739,41727,40028004,16000,No
149327742,442267,44161,44148,40028004,16000,No
149839970,429151,40573,40566,40028004,16000,No
149247000,443468,41306,41300,40028004,16000,No
152905125,426105,42584,42577,40028004,16000,No
149457348,434071,42912,42912,40028004,16000,Yes
148840110,434591,42741,42737,40028004,16000,No
150904513,435704,40956,40953,40028004,16000,No
150390180,430183,40291,40279,40028004,16000,No
149751664,438790,40412,40411,40028004,16000,No
149023738,436094,39667,39659,40028004,16000,No
149916305,423330,41433,41424,40028004,16000,No
149276777,425785,40875,40864,40028004,16000,No
148923558,437887,39935,39935,40028004,16000,Yes
148995064,425695,41003,40994,40028004,16000,No
149895235,438058,41918,41918,40028004,16000,Yes
149577435,435924,43204,43204,40028004,16000,Yes
150184122,429782,43504,43498,40028004,16000,No
150012447,430244,42508,42508,40028004,16000,Yes
149321932,436545,44062,44048,40028004,16000,No
149414257,442516,40803,40797,40028004,16000,No
149996206,433359,41330,41327,40028004,16000,No
150363981,427999,43539,43537,40028004,16000,No
148996948,438709,39905,39899,40028004,16000,No
149230950,433018,40536,40517,40028004,16000,No
150364714,428951,40770,40767,40028004,16000,No
149047303,433720,44039,44035,40028004,16000,No
149724483,437366,41297,41297,40028004,16000,Yes
151224859,449560,41370,41361,40028004,16000,No
149165256,446153,39472,39465,40028004,16000,No
149184923,439290,40049,40043,40028004,16000,No
149991007,426536,41129,41129,40028004,16000,Yes
149484369,434331,42879,42867,40028004,16000,No
149586251,430473,41806,41798,40028004,16000,No
148889284,432387,41151,41134,40028004,16000,No
150404248,432548,42912,42906,40028004,16000,No
153287288,431386,41709,41696,40028004,16000,No
151070467,439951,42770,42767,40028004,16000,No
149716468,433299,39231,39221,40028004,16000,No
149237623,437918,42608,42598,40028004,16000,No
149308847,452856,43830,43826,40028004,16000,No
149377407,433108,41941,41929,40028004,16000,No
149315791,433210,41597,41588,40028004,16000,No
149538021,437206,43096,43088,40028004,16000,No
149359613,423802,40914,40905,40028004,16000,No
149330198,428831,40546,40544,40028004,16000,No
151717771,443879,40940,40940,40028004,16000,Yes
149478589,440252,42055,42050,40028004,16000,No
149735094,431496,42583,42578,40028004,16000,No
149247382,435793,39853,39850,40028004,16000,No
149992701,424492,43089,43084,40028004,16000,No
149845472,430043,42410,42390,40028004,16000,No
149589178,431325,39903,39902,40028004,16000,No
149744882,433890,38396,38395,40028004,16000,No
149108389,439691,40923,40921,40028004,16000,No
149107428,425805,39709,39702,40028004,16000,No
149221162,440012,40687,40687,40028004,16000,Yes
148954979,425895,40398,40395,40028004,16000,No
151133537,433469,41775,41768,40028004,16000,No
150120833,437246,43636,43635,40028004,16000,No
149838649,430334,40027,40017,40028004,16000,No
150226212,455872,42697,42690,40028004,16000,No
160505494,431606,42472,42464,40028004,16000,No
149322133,430303,42587,42581,40028004,16000,No
149433765,436506,39157,39145,40028004,16000,No
149372498,440884,41777,41769,40028004,16000,No
149892502,433650,44055,44043,40028004,16000,No
148963636,431125,40869,40861,40028004,16000,No
150782714,428851,41986,41982,40028004,16000,No
149487866,428951,40664,40658,40028004,16000,No
148805076,430063,43414,43411,40028004,16000,No
149703885,438840,40112,40110,40028004,16000,No
149226873,432127,40497,40494,40028004,16000,No
149026014,435173,41166,41158,40028004,16000,No
148942085,432047,40308,40297,40028004,16000,No
149447020,425375,39696,39685,40028004,16000,No
149470053,431025,40929,40929,40028004,16000,Yes
149853438,435914,40553,40546,40028004,16000,No
149604097,441113,40719,40708,40028004,16000,No
150835404,429933,41032,41019,40028004,16000,No
150666576,422739,43052,43048,40028004,16000,No
149613895,431366,40030,40010,40028004,16000,No
149176368,437126,40066,40066,40028004,16000,Yes
149158284,439350,42383,42380,40028004,16000,No
149548081,433740,42668,42643,40028004,16000,No
149658289,425284,40951,40949,40028004,16000,No
149774208,430194,42896,42882,40028004,16000,No
148879838,435714,40038,40030,40028004,16000,No
149682636,437948,39835,39830,40028004,16000,No
149164035,441595,39755,39745,40028004,16000,No
149684129,440553,39672,39664,40028004,16000,No
149829894,428430,40003,39996,40028004,16000,No
149937206,443468,43351,43336,40028004,16000,No
149369874,428360,42257,42248,40028004,16000,No
149045301,437387,40471,40470,40028004,16000,No
149553872,452516,37646,37629,40028004,16000,No
149859339,434080,43681,43675,40028004,16000,No
149393229,435112,41274,41273,40028004,16000,No
149535007,438839,42949,42944,40028004,16000,No
149313618,430073,40808,40802,40028004,16000,No
150051863,431606,39413,39405,40028004,16000,No
149987121,434531,42003,42003,40028004,16000,Yes
149962375,431776,43617,43615,40028004,16000,No
149744934,429502,40786,40780,40028004,16000,No
149380374,429743,44266,44262,40028004,16000,No
151576516,428089,42342,42341,40028004,16000,No
149059608,433219,44217,44206,40028004,16000,No
149407366,435093,42598,42591,40028004,16000,No
149454685,437437,39863,39854,40028004,16000,No
149593588,437207,41681,41681,40028004,16000,Yes
149505441,429462,42789,42786,40028004,16000,No
149315021,431575,40715,40706,40028004,16000,No
149154307,431366,38251,38251,40028004,16000,Yes
149109213,427087,38168,38151,40028004,16000,No
149650496,430684,41961,41956,40028004,16000,No
149882875,445232,42459,42455,40028004,16000,No
151036816,430414,42687,42687,40028004,16000,Yes
153412918,431295,42620,42617,40028004,16000,No
151819816,445001,41300,41300,40028004,16000,Yes
151253877,435524,41275,41275,40028004,16000,Yes
149612845,438078,38923,38920,40028004,16000,No
149839142,453818,39420,39410,40028004,16000,No
151172162,432928,43042,43040,40028004,16000,No
149900308,434241,37888,37881,40028004,16000,No
150095096,434522,41903,41895,40028004,16000,No
149442562,431867,42131,42131,40028004,16000,Yes
149639014,441836,42048,42048,40028004,16000,Yes
149773028,433069,43625,43614,40028004,16000,No
150212247,437647,44129,44125,40028004,16000,No
150438997,439000,41937,41930,40028004,16000,No
149725368,430173,41693,41681,40028004,16000,No
149934453,439951,41840,41837,40028004,16000,No
149646708,438709,39383,39383,40028004,16000,Yes
149462620,443258,42573,42563,40028004,16000,No
150554084,426807,42883,42878,40028004,16000,No
150231564,435704,39840,39825,40028004,16000,No
149113571,427328,39901,39893,40028004,16000,No
149114102,439351,42585,42576,40028004,16000,No
149200585,427929,40784,40774,40028004,16000,No
149438756,427027,44529,44529,40028004,16000,Yes
149443756,428310,40304,40292,40028004,16000,No
149836477,439170,41196,41196,40028004,16000,Yes
148971873,428480,42530,42529,40028004,16000,No
150320092,426827,38508,38500,40028004,16000,No
149472871,428871,42283,42273,40028004,16000,No
149834083,443017,41366,41357,40028004,16000,No
149068737,440082,41582,41575,40028004,16000,No
148677527,431476,41394,41381,40028004,16000,No
150598298,430864,42617,42612,40028004,16000,No
149494362,436285,41076,41070,40028004,16000,No
149042577,428951,40780,40780,40028004,16000,Yes
149323007,430754,41918,41917,40028004,16000,No
148826609,431736,42095,42088,40028004,16000,No
149227096,431456,41527,41524,40028004,16000,No
148827571,427318,43595,43589,40028004,16000,No
149987854,427788,40113,40106,40028004,16000,No
149371550,437477,42455,42455,40028004,16000,Yes
149281319,431456,42846,42838,40028004,16000,No
149471799,438769,39927,39926,40028004,16000,No
149372040,428700,42646,42638,40028004,16000,No
149129802,431395,43994,43986,40028004,16000,No
149261071,426677,41236,41231,40028004,16000,No
149100417,437888,42771,42768,40028004,16000,No
149316977,425996,38561,38554,40028004,16000,No
149364857,434271,43670,43655,40028004,16000,No
151175540,430193,39008,39004,40028004,16000,No
150295365,434681,40974,40963,40028004,16000,No
149564314,429482,39228,39219,40028004,16000,No
149983467,438369,41699,41692,40028004,16000,No
149277962,428219,39615,39602,40028004,16000,No
149127409,444110,39245,39244,40028004,16000,No
153030606,438920,40655,40654,40028004,16000,No
154339311,443648,42611,42596,40028004,16000,No
152019145,435834,41018,41015,40028004,16000,No
151138389,436796,43496,43495,40028004,16000,No
150994057,459709,43991,43986,40028004,16000,No
150218481,438829,42419,42419,40028004,16000,Yes
150461370,435052,43832,43832,40028004,16000,Yes
151459577,436676,43450,43443,40028004,16000,No
149974369,432778,40741,40736,40028004,16000,No
150507046,428671,42057,42057,40028004,16000,Yes
150894358,437597,43079,43075,40028004,16000,No
149926820,427057,41906,41902,40028004,16000,No
149248047,438208,41228,41223,40028004,16000,No
150565507,433148,39246,39240,40028004,16000,No
149289995,426135,40464,40463,40028004,16000,No
149467341,430093,40887,40875,40028004,16000,No
148981703,438018,41638,41628,40028004,16000,No
149391418,433981,43686,43686,40028004,16000,Yes
149256663,429051,44127,44124,40028004,16000,No
148661448,431125,43263,43263,40028004,16000,Yes
150037399,427658,43688,43688,40028004,16000,Yes
149935055,432669,42807,42799,40028004,16000,No
149326084,428170,40724,40724,40028004,16000,Yes
149108754,430664,39313,39308,40028004,16000,No
150881024,427939,40719,40709,40028004,16000,No
149572340,429171,41712,41701,40028004,16000,No
149050303,426556,41117,41114,40028004,16000,No
149523077,438069,39944,39929,40028004,16000,No
148794229,434321,41774,41764,40028004,16000,No
149090880,443339,41099,41096,40028004,16000,No
150595955,430774,40289,40285,40028004,16000,No
149394343,438730,40540,40540,40028004,16000,Yes
149766818,424152,43719,43707,40028004,16000,No
149651309,433179,41122,41122,40028004,16000,Yes
149043941,441855,43289,43281,40028004,16000,No
150285890,436625,40581,40579,40028004,16000,No
149731801,433779,39411,39404,40028004,16000,No
150080460,439771,40212,40206,40028004,16000,No
149330383,435413,42609,42598,40028004,16000,No
